datetime,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,day_of_week,is_weekend,season,is_heating_period,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,wd_angle,wd_sin,wd_cos,is_stagnant,stagnant_duration,PM_ratio,air_quality_level,is_extreme_cold,is_extreme_hot,is_raining
2014-04-10 18:00:00,9739,2014,4,10,18,47.0,256.0,27.0,47.0,1200.0,63.0,16.1,1016.1,-2.4,0.0,SSW,0.8,Dongsi,3,0,2,0,-1.0,-0.0,0.866,-0.5,0.434,-0.901,202.5,-0.383,-0.924,1,1,0.184,良,0,0,0
2014-04-10 19:00:00,9740,2014,4,10,19,52.0,246.0,31.0,51.0,1400.0,58.0,16.0,1016.4,-2.1,0.0,S,1.3,Dongsi,3,0,2,0,-0.966,0.259,0.866,-0.5,0.434,-0.901,180.0,0.0,-1.0,0,0,0.211,良,0,0,0
2014-04-10 20:00:00,9741,2014,4,10,20,57.0,245.0,33.0,55.0,1600.0,51.0,15.8,1016.8,-2.2,0.0,SSE,0.7,Dongsi,3,0,2,0,-0.866,0.5,0.866,-0.5,0.434,-0.901,157.5,0.383,-0.924,1,1,0.233,良,0,0,0
2014-04-10 21:00:00,9742,2014,4,10,21,62.0,243.0,36.0,53.0,1700.0,50.0,15.9,1017.2,-2.1,0.0,SSE,1.4,Dongsi,3,0,2,0,-0.707,0.707,0.866,-0.5,0.434,-0.901,157.5,0.383,-0.924,0,0,0.255,良,0,0,0
2014-04-10 22:00:00,9743,2014,4,10,22,62.0,256.0,38.0,60.0,1800.0,39.0,15.4,1017.0,-2.6,0.0,SSW,0.5,Dongsi,3,0,2,0,-0.5,0.866,0.866,-0.5,0.434,-0.901,202.5,-0.383,-0.924,1,1,0.242,良,0,0,0
2014-04-10 23:00:00,9744,2014,4,10,23,64.0,299.0,39.0,69.0,1800.0,28.0,14.4,1016.4,1.3,0.0,ENE,0.6,Dongsi,3,0,2,0,-0.259,0.966,0.866,-0.5,0.434,-0.901,67.5,0.924,0.383,1,2,0.214,良,0,0,0
2014-04-11 00:00:00,9745,2014,4,11,0,71.0,285.0,35.0,71.0,1700.0,21.0,14.5,1016.3,-0.4,0.0,S,1.5,Dongsi,4,0,2,0,0.0,1.0,0.866,-0.5,-0.434,-0.901,180.0,0.0,-1.0,0,0,0.249,良,0,0,0
2014-04-11 01:00:00,9746,2014,4,11,1,67.0,226.0,32.0,81.0,1600.0,6.0,13.8,1016.4,-0.7,0.0,ESE,1.2,Dongsi,4,0,2,0,0.259,0.966,0.866,-0.5,-0.434,-0.901,112.5,0.924,-0.383,0,0,0.296,良,0,0,0
2014-04-11 02:00:00,9747,2014,4,11,2,62.0,192.0,31.0,82.0,1700.0,3.0,13.6,1016.5,-1.2,0.0,SSE,1.4,Dongsi,4,0,2,0,0.5,0.866,0.866,-0.5,-0.434,-0.901,157.5,0.383,-0.924,0,0,0.323,良,0,0,0
2014-04-11 03:00:00,9748,2014,4,11,3,91.0,189.0,31.0,84.0,1800.0,2.0,13.3,1016.1,-0.4,0.0,E,2.0,Dongsi,4,0,2,0,0.707,0.707,0.866,-0.5,-0.434,-0.901,90.0,1.0,0.0,0,0,0.481,轻度污染,0,0,0
2014-04-11 04:00:00,9749,2014,4,11,4,81.0,173.0,32.0,83.0,1900.0,2.0,12.7,1016.0,-0.2,0.0,E,1.8,Dongsi,4,0,2,0,0.866,0.5,0.866,-0.5,-0.434,-0.901,90.0,1.0,0.0,0,0,0.468,轻度污染,0,0,0
2014-04-11 05:00:00,9750,2014,4,11,5,56.0,92.0,28.0,64.0,1500.0,26.0,12.4,1015.9,1.4,0.0,ENE,1.5,Dongsi,4,0,2,0,0.966,0.259,0.866,-0.5,-0.434,-0.901,67.5,0.924,0.383,0,0,0.609,良,0,0,0
2014-04-11 06:00:00,9751,2014,4,11,6,58.0,97.0,23.0,64.0,1100.0,36.0,12.7,1016.0,0.4,0.0,E,1.5,Dongsi,4,0,2,0,1.0,0.0,0.866,-0.5,-0.434,-0.901,90.0,1.0,0.0,0,0,0.598,良,0,0,0
2014-04-11 07:00:00,9752,2014,4,11,7,48.0,79.0,13.0,55.0,800.0,56.0,12.8,1016.8,-1.2,0.0,ENE,1.0,Dongsi,4,0,2,0,0.966,-0.259,0.866,-0.5,-0.434,-0.901,67.5,0.924,0.383,0,0,0.608,良,0,0,0
2014-04-11 08:00:00,9753,2014,4,11,8,46.0,69.0,10.0,35.0,600.0,87.0,13.0,1017.3,-0.3,0.0,NNE,1.1,Dongsi,4,0,2,0,0.866,-0.5,0.866,-0.5,-0.434,-0.901,22.5,0.383,0.924,0,0,0.667,良,0,0,0
2014-04-11 09:00:00,9754,2014,4,11,9,34.0,40.0,10.0,53.0,700.0,69.0,13.6,1017.4,0.6,0.0,ENE,1.5,Dongsi,4,0,2,0,0.707,-0.707,0.866,-0.5,-0.434,-0.901,67.5,0.924,0.383,0,0,0.85,优,0,0,0
2014-04-11 10:00:00,9755,2014,4,11,10,30.0,40.0,9.0,73.0,800.0,44.0,14.2,1016.9,0.8,0.0,ENE,2.0,Dongsi,4,0,2,0,0.5,-0.866,0.866,-0.5,-0.434,-0.901,67.5,0.924,0.383,0,0,0.75,优,0,0,0
2014-04-11 11:00:00,9756,2014,4,11,11,41.0,80.0,8.0,53.0,600.0,66.0,15.3,1015.8,-0.1,0.0,NW,0.7,Dongsi,4,0,2,0,0.259,-0.966,0.866,-0.5,-0.434,-0.901,315.0,-0.707,0.707,1,1,0.512,良,0,0,0
2014-04-11 12:00:00,9757,2014,4,11,12,47.0,75.0,10.0,49.0,600.0,71.0,16.1,1014.9,-1.5,0.0,NE,1.1,Dongsi,4,0,2,0,0.0,-1.0,0.866,-0.5,-0.434,-0.901,45.0,0.707,0.707,0,0,0.627,良,0,0,0
2014-04-11 13:00:00,9758,2014,4,11,13,30.0,42.0,11.0,48.0,600.0,75.0,17.2,1013.9,-1.5,0.0,SSW,1.4,Dongsi,4,0,2,0,-0.259,-0.966,0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,0,0,0.714,优,0,0,0
2014-04-11 14:00:00,9759,2014,4,11,14,36.0,76.0,8.0,39.0,500.0,88.0,17.5,1013.1,-2.8,0.0,SE,2.3,Dongsi,4,0,2,0,-0.5,-0.866,0.866,-0.5,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.474,良,0,0,0
2014-04-11 15:00:00,9760,2014,4,11,15,24.0,32.0,8.0,32.0,500.0,107.0,16.8,1012.6,-2.8,0.0,SE,0.9,Dongsi,4,0,2,0,-0.707,-0.707,0.866,-0.5,-0.434,-0.901,135.0,0.707,-0.707,1,1,0.75,优,0,0,0
2014-04-11 16:00:00,9761,2014,4,11,16,41.0,43.0,8.0,32.0,500.0,106.0,16.7,1012.3,-1.9,0.0,S,1.5,Dongsi,4,0,2,0,-0.866,-0.5,0.866,-0.5,-0.434,-0.901,180.0,0.0,-1.0,0,0,0.953,良,0,0,0
2014-04-11 17:00:00,9762,2014,4,11,17,49.0,66.0,10.0,31.0,600.0,111.0,16.3,1012.0,-1.8,0.0,S,2.0,Dongsi,4,0,2,0,-0.966,-0.259,0.866,-0.5,-0.434,-0.901,180.0,0.0,-1.0,0,0,0.742,良,0,0,0
2014-04-11 18:00:00,9763,2014,4,11,18,52.0,66.0,14.0,34.0,700.0,106.0,15.5,1012.5,-2.5,0.0,ESE,1.6,Dongsi,4,0,2,0,-1.0,-0.0,0.866,-0.5,-0.434,-0.901,112.5,0.924,-0.383,0,0,0.788,良,0,0,0
2014-04-11 19:00:00,9764,2014,4,11,19,58.0,68.0,21.0,43.0,1000.0,94.0,15.0,1012.9,-1.2,0.0,SE,2.1,Dongsi,4,0,2,0,-0.966,0.259,0.866,-0.5,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.853,良,0,0,0
2014-04-11 20:00:00,9765,2014,4,11,20,66.0,70.0,35.0,55.0,1500.0,66.0,14.5,1013.5,0.0,0.0,SE,1.2,Dongsi,4,0,2,0,-0.866,0.5,0.866,-0.5,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.943,良,0,0,0
2014-04-11 21:00:00,9766,2014,4,11,21,67.0,104.0,31.0,65.0,1500.0,52.0,13.8,1013.7,0.1,0.0,S,0.9,Dongsi,4,0,2,0,-0.707,0.707,0.866,-0.5,-0.434,-0.901,180.0,0.0,-1.0,1,1,0.644,良,0,0,0
2014-04-11 22:00:00,9767,2014,4,11,22,94.0,139.0,54.0,106.0,2600.0,3.0,13.1,1013.4,-2.4,0.0,SSW,1.2,Dongsi,4,0,2,0,-0.5,0.866,0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,0,0,0.676,轻度污染,0,0,0
2014-04-11 23:00:00,9768,2014,4,11,23,94.0,94.0,35.0,95.0,1900.0,10.0,10.9,1013.5,-1.5,0.0,WSW,0.7,Dongsi,4,0,2,0,-0.259,0.966,0.866,-0.5,-0.434,-0.901,247.5,-0.924,-0.383,1,1,1.0,轻度污染,0,0,0
2014-04-12 00:00:00,9769,2014,4,12,0,88.0,116.0,30.0,88.0,1400.0,14.0,10.7,1013.2,-2.4,0.0,W,1.4,Dongsi,5,1,2,0,0.0,1.0,0.866,-0.5,-0.975,-0.223,270.0,-1.0,-0.0,0,0,0.759,轻度污染,0,0,0
2014-04-12 01:00:00,9770,2014,4,12,1,92.0,128.0,38.0,83.0,1600.0,15.0,9.4,1012.8,-1.7,0.0,WSW,0.6,Dongsi,5,1,2,0,0.259,0.966,0.866,-0.5,-0.975,-0.223,247.5,-0.924,-0.383,1,1,0.719,轻度污染,0,0,0
2014-04-12 02:00:00,9771,2014,4,12,2,92.0,144.0,38.0,92.0,1600.0,3.0,8.5,1012.4,0.2,0.0,E,1.0,Dongsi,5,1,2,0,0.5,0.866,0.866,-0.5,-0.975,-0.223,90.0,1.0,0.0,0,0,0.639,轻度污染,0,0,0
2014-04-12 03:00:00,9772,2014,4,12,3,89.0,131.0,36.0,88.0,1300.0,4.0,8.0,1012.2,1.2,0.0,NE,1.0,Dongsi,5,1,2,0,0.707,0.707,0.866,-0.5,-0.975,-0.223,45.0,0.707,0.707,0,0,0.679,轻度污染,0,0,0
2014-04-12 04:00:00,9773,2014,4,12,4,100.0,119.0,35.0,88.0,1300.0,6.0,6.9,1012.3,1.6,0.0,NE,0.1,Dongsi,5,1,2,0,0.866,0.5,0.866,-0.5,-0.975,-0.223,45.0,0.707,0.707,1,1,0.84,轻度污染,0,0,0
2014-04-12 05:00:00,9774,2014,4,12,5,93.0,132.0,32.0,91.0,1800.0,5.0,7.6,1012.6,1.9,0.0,NE,0.7,Dongsi,5,1,2,0,0.966,0.259,0.866,-0.5,-0.975,-0.223,45.0,0.707,0.707,1,2,0.705,轻度污染,0,0,0
2014-04-12 06:00:00,9775,2014,4,12,6,104.0,180.0,23.0,97.0,1900.0,3.0,9.1,1013.2,2.9,0.0,ESE,1.1,Dongsi,5,1,2,0,1.0,0.0,0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,0,0,0.578,轻度污染,0,0,0
2014-04-12 07:00:00,9776,2014,4,12,7,111.0,245.0,25.0,100.0,2200.0,3.0,12.1,1013.3,1.7,0.0,ENE,1.0,Dongsi,5,1,2,0,0.966,-0.259,0.866,-0.5,-0.975,-0.223,67.5,0.924,0.383,0,0,0.453,轻度污染,0,0,0
2014-04-12 08:00:00,9777,2014,4,12,8,125.0,229.0,40.0,108.0,2800.0,4.0,14.7,1013.4,1.9,0.0,E,0.9,Dongsi,5,1,2,0,0.866,-0.5,0.866,-0.5,-0.975,-0.223,90.0,1.0,0.0,1,1,0.546,中度污染,0,0,0
2014-04-12 09:00:00,9778,2014,4,12,9,142.0,208.0,41.0,110.0,2500.0,7.0,16.2,1013.4,1.9,0.0,W,1.0,Dongsi,5,1,2,0,0.707,-0.707,0.866,-0.5,-0.975,-0.223,270.0,-1.0,-0.0,0,0,0.683,中度污染,0,0,0
2014-04-12 10:00:00,9779,2014,4,12,10,146.0,170.0,37.0,109.0,2100.0,20.0,17.9,1012.9,-0.4,0.0,E,0.7,Dongsi,5,1,2,0,0.5,-0.866,0.866,-0.5,-0.975,-0.223,90.0,1.0,0.0,1,1,0.859,中度污染,0,0,0
2014-04-12 11:00:00,9780,2014,4,12,11,122.0,142.0,34.0,107.0,1900.0,39.0,19.0,1012.4,-2.6,0.0,SW,2.3,Dongsi,5,1,2,0,0.259,-0.966,0.866,-0.5,-0.975,-0.223,225.0,-0.707,-0.707,0,0,0.859,中度污染,0,0,0
2014-04-12 12:00:00,9781,2014,4,12,12,123.0,102.0,27.0,61.0,1300.0,87.0,19.8,1011.4,-2.0,0.0,S,2.1,Dongsi,5,1,2,0,0.0,-1.0,0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,0,0,1.206,中度污染,0,0,0
2014-04-12 13:00:00,9782,2014,4,12,13,110.0,128.0,23.0,41.0,1000.0,121.0,20.0,1010.5,-1.2,0.0,SE,2.2,Dongsi,5,1,2,0,-0.259,-0.966,0.866,-0.5,-0.975,-0.223,135.0,0.707,-0.707,0,0,0.859,轻度污染,0,0,0
2014-04-12 14:00:00,9783,2014,4,12,14,115.0,71.0,24.0,31.0,1000.0,146.0,20.7,1010.0,-1.2,0.0,SSE,3.2,Dongsi,5,1,2,0,-0.5,-0.866,0.866,-0.5,-0.975,-0.223,157.5,0.383,-0.924,0,0,1.62,轻度污染,0,0,0
2014-04-12 15:00:00,9784,2014,4,12,15,91.0,105.0,25.0,35.0,1000.0,138.0,20.7,1009.5,-0.6,0.0,SSE,2.1,Dongsi,5,1,2,0,-0.707,-0.707,0.866,-0.5,-0.975,-0.223,157.5,0.383,-0.924,0,0,0.867,轻度污染,0,0,0
2014-04-12 16:00:00,9785,2014,4,12,16,91.0,103.0,30.0,39.0,1200.0,136.0,20.2,1009.5,-0.5,0.0,SSE,2.5,Dongsi,5,1,2,0,-0.866,-0.5,0.866,-0.5,-0.975,-0.223,157.5,0.383,-0.924,0,0,0.883,轻度污染,0,0,0
2014-04-12 17:00:00,9786,2014,4,12,17,91.0,106.0,35.0,43.0,1500.0,140.0,19.8,1010.1,-0.8,0.0,SSW,1.9,Dongsi,5,1,2,0,-0.966,-0.259,0.866,-0.5,-0.975,-0.223,202.5,-0.383,-0.924,0,0,0.858,轻度污染,0,0,0
2014-04-12 18:00:00,9787,2014,4,12,18,127.0,146.0,41.0,54.0,2000.0,139.0,18.8,1009.7,0.4,0.0,SSE,1.3,Dongsi,5,1,2,0,-1.0,-0.0,0.866,-0.5,-0.975,-0.223,157.5,0.383,-0.924,0,0,0.87,中度污染,0,0,0
2014-04-12 19:00:00,9788,2014,4,12,19,123.0,135.0,39.0,53.0,2000.0,145.0,17.8,1011.1,-0.5,0.0,ESE,2.3,Dongsi,5,1,2,0,-0.966,0.259,0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,0,0,0.911,中度污染,0,0,0
2014-04-12 20:00:00,9789,2014,4,12,20,103.0,124.0,37.0,58.0,2000.0,136.0,16.4,1011.6,0.1,0.0,SSE,1.9,Dongsi,5,1,2,0,-0.866,0.5,0.866,-0.5,-0.975,-0.223,157.5,0.383,-0.924,0,0,0.831,轻度污染,0,0,0
2014-04-12 21:00:00,9790,2014,4,12,21,120.0,142.0,32.0,70.0,1700.0,97.0,14.9,1011.9,1.1,0.0,S,0.6,Dongsi,5,1,2,0,-0.707,0.707,0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,1,1,0.845,中度污染,0,0,0
2014-04-12 22:00:00,9791,2014,4,12,22,90.0,151.0,32.0,104.0,1500.0,25.0,14.0,1012.4,1.6,0.0,SE,1.2,Dongsi,5,1,2,0,-0.5,0.866,0.866,-0.5,-0.975,-0.223,135.0,0.707,-0.707,0,0,0.596,轻度污染,0,0,0
2014-04-12 23:00:00,9792,2014,4,12,23,94.0,162.0,30.0,112.0,1500.0,11.0,11.9,1012.7,2.3,0.0,S,0.5,Dongsi,5,1,2,0,-0.259,0.966,0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,1,1,0.58,轻度污染,0,0,0
2014-04-13 00:00:00,9793,2014,4,13,0,111.0,179.0,29.0,85.0,1400.0,34.0,13.4,1012.7,4.8,0.0,SSW,1.2,Dongsi,6,1,2,0,0.0,1.0,0.866,-0.5,-0.782,0.623,202.5,-0.383,-0.924,0,0,0.62,轻度污染,0,0,0
2014-04-13 01:00:00,9794,2014,4,13,1,130.0,190.0,32.0,62.0,1200.0,48.0,12.1,1012.8,4.6,0.0,ESE,2.0,Dongsi,6,1,2,0,0.259,0.966,0.866,-0.5,-0.782,0.623,112.5,0.924,-0.383,0,0,0.684,中度污染,0,0,0
2014-04-13 02:00:00,9795,2014,4,13,2,137.0,161.0,30.0,57.0,1200.0,46.0,11.3,1012.9,4.7,0.0,SE,1.4,Dongsi,6,1,2,0,0.5,0.866,0.866,-0.5,-0.782,0.623,135.0,0.707,-0.707,0,0,0.851,中度污染,0,0,0
2014-04-13 03:00:00,9796,2014,4,13,3,149.0,161.0,29.0,63.0,1400.0,28.0,10.2,1012.8,4.6,0.0,E,0.6,Dongsi,6,1,2,0,0.707,0.707,0.866,-0.5,-0.782,0.623,90.0,1.0,0.0,1,1,0.925,中度污染,0,0,0
2014-04-13 04:00:00,9797,2014,4,13,4,157.0,171.0,28.0,67.0,1300.0,15.0,8.9,1012.8,4.7,0.0,E,0.8,Dongsi,6,1,2,0,0.866,0.5,0.866,-0.5,-0.782,0.623,90.0,1.0,0.0,1,2,0.918,重度污染,0,0,0
2014-04-13 05:00:00,9798,2014,4,13,5,160.0,162.0,25.0,73.0,1300.0,4.0,8.3,1013.3,4.9,0.0,NE,1.1,Dongsi,6,1,2,0,0.966,0.259,0.866,-0.5,-0.782,0.623,45.0,0.707,0.707,0,0,0.988,重度污染,0,0,0
2014-04-13 06:00:00,9799,2014,4,13,6,129.0,149.0,23.0,79.0,1400.0,2.0,9.9,1014.0,5.9,0.0,ENE,0.8,Dongsi,6,1,2,0,1.0,0.0,0.866,-0.5,-0.782,0.623,67.5,0.924,0.383,1,1,0.866,中度污染,0,0,0
2014-04-13 07:00:00,9800,2014,4,13,7,130.0,167.0,26.0,104.0,1800.0,3.0,12.1,1014.5,6.4,0.0,E,1.2,Dongsi,6,1,2,0,0.966,-0.259,0.866,-0.5,-0.782,0.623,90.0,1.0,0.0,0,0,0.778,中度污染,0,0,0
2014-04-13 08:00:00,9801,2014,4,13,8,138.0,279.0,26.0,103.0,2000.0,4.0,14.0,1014.9,6.6,0.0,ENE,1.3,Dongsi,6,1,2,0,0.866,-0.5,0.866,-0.5,-0.782,0.623,67.5,0.924,0.383,0,0,0.495,中度污染,0,0,0
2014-04-13 09:00:00,9802,2014,4,13,9,155.0,262.0,28.0,104.0,1800.0,9.0,16.2,1015.0,6.6,0.0,ESE,2.0,Dongsi,6,1,2,0,0.707,-0.707,0.866,-0.5,-0.782,0.623,112.5,0.924,-0.383,0,0,0.592,重度污染,0,0,0
2014-04-13 10:00:00,9803,2014,4,13,10,184.0,230.0,39.0,92.0,1700.0,33.0,18.1,1014.6,6.3,0.0,SSE,1.2,Dongsi,6,1,2,0,0.5,-0.866,0.866,-0.5,-0.782,0.623,157.5,0.383,-0.924,0,0,0.8,重度污染,0,0,0
2014-04-13 11:00:00,9804,2014,4,13,11,204.0,267.0,46.0,98.0,1600.0,52.0,20.3,1013.8,5.1,0.0,SSE,1.6,Dongsi,6,1,2,0,0.259,-0.966,0.866,-0.5,-0.782,0.623,157.5,0.383,-0.924,0,0,0.764,重度污染,0,0,0
2014-04-13 12:00:00,9805,2014,4,13,12,201.0,214.0,42.0,95.0,1500.0,92.0,21.6,1013.0,4.6,0.0,S,3.3,Dongsi,6,1,2,0,0.0,-1.0,0.866,-0.5,-0.782,0.623,180.0,0.0,-1.0,0,0,0.939,重度污染,0,0,0
2014-04-13 13:00:00,9806,2014,4,13,13,204.0,217.0,40.0,73.0,1300.0,145.0,22.4,1012.2,4.9,0.0,SE,3.0,Dongsi,6,1,2,0,-0.259,-0.966,0.866,-0.5,-0.782,0.623,135.0,0.707,-0.707,0,0,0.94,重度污染,0,0,0
2014-04-13 14:00:00,9807,2014,4,13,14,196.0,202.0,37.0,41.0,1200.0,203.0,23.2,1011.3,5.6,0.0,S,2.1,Dongsi,6,1,2,0,-0.5,-0.866,0.866,-0.5,-0.782,0.623,180.0,0.0,-1.0,0,0,0.97,重度污染,0,0,0
2014-04-13 15:00:00,9808,2014,4,13,15,151.0,160.0,34.0,32.0,1100.0,222.0,23.5,1010.6,5.8,0.0,SSW,3.1,Dongsi,6,1,2,0,-0.707,-0.707,0.866,-0.5,-0.782,0.623,202.5,-0.383,-0.924,0,0,0.944,重度污染,0,0,0
2014-04-13 16:00:00,9809,2014,4,13,16,174.0,182.0,32.0,28.0,1100.0,223.0,23.1,1010.5,6.8,0.0,SSW,2.1,Dongsi,6,1,2,0,-0.866,-0.5,0.866,-0.5,-0.782,0.623,202.5,-0.383,-0.924,0,0,0.956,重度污染,0,0,0
2014-04-13 17:00:00,9810,2014,4,13,17,171.0,188.0,34.0,31.0,1200.0,217.0,22.4,1010.9,6.6,0.0,SSW,2.2,Dongsi,6,1,2,0,-0.966,-0.259,0.866,-0.5,-0.782,0.623,202.5,-0.383,-0.924,0,0,0.91,重度污染,0,0,0
2014-04-13 18:00:00,9811,2014,4,13,18,138.0,157.0,32.0,31.0,1100.0,212.0,20.9,1011.4,6.4,0.0,SW,1.4,Dongsi,6,1,2,0,-1.0,-0.0,0.866,-0.5,-0.782,0.623,225.0,-0.707,-0.707,0,0,0.879,中度污染,0,0,0
2014-04-13 19:00:00,9812,2014,4,13,19,113.0,126.0,26.0,33.0,1100.0,187.0,19.3,1012.1,6.7,0.0,SSW,0.9,Dongsi,6,1,2,0,-0.966,0.259,0.866,-0.5,-0.782,0.623,202.5,-0.383,-0.924,1,1,0.897,轻度污染,0,0,0
2014-04-13 20:00:00,9813,2014,4,13,20,145.0,180.0,27.0,44.0,1200.0,157.0,18.4,1012.7,7.2,0.0,S,0.7,Dongsi,6,1,2,0,-0.866,0.5,0.866,-0.5,-0.782,0.623,180.0,0.0,-1.0,1,2,0.806,中度污染,0,0,0
2014-04-13 21:00:00,9814,2014,4,13,21,169.0,198.0,32.0,58.0,1400.0,128.0,15.6,1012.9,7.9,0.0,ENE,0.9,Dongsi,6,1,2,0,-0.707,0.707,0.866,-0.5,-0.782,0.623,67.5,0.924,0.383,1,3,0.854,重度污染,0,0,0
2014-04-13 22:00:00,9815,2014,4,13,22,193.0,225.0,38.0,80.0,1600.0,91.0,15.8,1013.1,8.8,0.0,ESE,1.4,Dongsi,6,1,2,0,-0.5,0.866,0.866,-0.5,-0.782,0.623,112.5,0.924,-0.383,0,0,0.858,重度污染,0,0,0
2014-04-13 23:00:00,9816,2014,4,13,23,212.0,243.0,45.0,114.0,1800.0,53.0,15.9,1013.3,9.3,0.0,E,1.7,Dongsi,6,1,2,0,-0.259,0.966,0.866,-0.5,-0.782,0.623,90.0,1.0,0.0,0,0,0.872,重度污染,0,0,0
2014-04-14 00:00:00,9817,2014,4,14,0,225.0,298.0,38.0,137.0,1900.0,20.0,15.1,1013.2,9.5,0.0,E,1.1,Dongsi,0,0,2,0,0.0,1.0,0.866,-0.5,0.0,1.0,90.0,1.0,0.0,0,0,0.755,重度污染,0,0,0
2014-04-14 01:00:00,9818,2014,4,14,1,229.0,303.0,32.0,125.0,2300.0,10.0,13.2,1013.2,9.1,0.0,ENE,1.3,Dongsi,0,0,2,0,0.259,0.966,0.866,-0.5,0.0,1.0,67.5,0.924,0.383,0,0,0.756,重度污染,0,0,0
2014-04-14 02:00:00,9819,2014,4,14,2,243.0,283.0,34.0,107.0,2600.0,10.0,12.0,1013.1,8.8,0.0,E,0.9,Dongsi,0,0,2,0,0.5,0.866,0.866,-0.5,0.0,1.0,90.0,1.0,0.0,1,1,0.859,重度污染,0,0,0
2014-04-14 03:00:00,9820,2014,4,14,3,205.0,259.0,35.0,98.0,2400.0,9.0,11.5,1012.9,8.7,0.0,ENE,0.9,Dongsi,0,0,2,0,0.707,0.707,0.866,-0.5,0.0,1.0,67.5,0.924,0.383,1,2,0.792,重度污染,0,0,0
2014-04-14 04:00:00,9821,2014,4,14,4,208.0,264.0,35.0,105.0,2500.0,2.0,11.0,1013.2,8.6,0.0,ENE,0.7,Dongsi,0,0,2,0,0.866,0.5,0.866,-0.5,0.0,1.0,67.5,0.924,0.383,1,3,0.788,重度污染,0,0,0
2014-04-14 05:00:00,9822,2014,4,14,5,211.0,269.0,30.0,100.0,2600.0,2.0,10.2,1013.7,8.1,0.0,NE,0.6,Dongsi,0,0,2,0,0.966,0.259,0.866,-0.5,0.0,1.0,45.0,0.707,0.707,1,4,0.784,重度污染,0,0,0
2014-04-14 06:00:00,9823,2014,4,14,6,211.0,253.0,31.0,98.0,2400.0,2.0,12.1,1014.4,9.1,0.0,NE,0.9,Dongsi,0,0,2,0,1.0,0.0,0.866,-0.5,0.0,1.0,45.0,0.707,0.707,1,5,0.834,重度污染,0,0,0
2014-04-14 07:00:00,9824,2014,4,14,7,241.0,263.0,30.0,95.0,2400.0,3.0,13.8,1014.1,9.2,0.0,NE,1.2,Dongsi,0,0,2,0,0.966,-0.259,0.866,-0.5,0.0,1.0,45.0,0.707,0.707,0,0,0.916,重度污染,0,0,0
2014-04-14 08:00:00,9825,2014,4,14,8,201.0,262.0,38.0,91.0,2200.0,8.0,15.7,1014.5,9.8,0.0,E,2.0,Dongsi,0,0,2,0,0.866,-0.5,0.866,-0.5,0.0,1.0,90.0,1.0,0.0,0,0,0.767,重度污染,0,0,0
2014-04-14 09:00:00,9826,2014,4,14,9,266.0,292.0,49.0,91.0,2300.0,20.0,17.8,1014.2,10.7,0.0,NNW,0.8,Dongsi,0,0,2,0,0.707,-0.707,0.866,-0.5,0.0,1.0,337.5,-0.383,0.924,1,1,0.911,严重污染,0,0,0
2014-04-14 10:00:00,9827,2014,4,14,10,299.0,321.0,58.0,103.0,2500.0,34.0,19.9,1013.7,10.3,0.0,SE,1.6,Dongsi,0,0,2,0,0.5,-0.866,0.866,-0.5,0.0,1.0,135.0,0.707,-0.707,0,0,0.931,严重污染,0,0,0
2014-04-14 11:00:00,9828,2014,4,14,11,299.0,326.129,59.0,103.0,3000.0,49.0,21.9,1012.6,11.3,0.0,NNW,0.7,Dongsi,0,0,2,0,0.259,-0.966,0.866,-0.5,0.0,1.0,337.5,-0.383,0.924,1,1,0.917,严重污染,0,0,0
2014-04-14 12:00:00,9829,2014,4,14,12,214.0,240.015,58.0,122.0,2600.0,94.0,23.3,1012.0,11.4,0.0,SSW,2.2,Dongsi,0,0,2,0,0.0,-1.0,0.866,-0.5,0.0,1.0,202.5,-0.383,-0.924,0,0,0.892,重度污染,0,0,0
2014-04-14 13:00:00,9830,2014,4,14,13,280.0,300.0,49.0,97.0,2300.0,150.0,24.5,1010.9,11.4,0.0,SSW,2.5,Dongsi,0,0,2,0,-0.259,-0.966,0.866,-0.5,0.0,1.0,202.5,-0.383,-0.924,0,0,0.933,严重污染,0,1,0
2014-04-14 14:00:00,9831,2014,4,14,14,297.0,245.0,43.0,78.0,1900.0,190.0,25.2,1010.0,11.7,0.0,S,1.3,Dongsi,0,0,2,0,-0.5,-0.866,0.866,-0.5,0.0,1.0,180.0,0.0,-1.0,0,0,1.212,严重污染,0,1,0
